label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
main_cg,control1,21,15,"OPTIMAL",0.020498,0.020494,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.022803,0.0228,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.02052,0.020517,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.027983,0.027977,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.0171,0.017091,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.014263,0.014256,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.035586,0.03558,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.018728,0.018717,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.026849,0.026843,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.035682,0.035674,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013711,0.013704,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.020593,0.020587,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.024513,0.024506,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013934,0.013927,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.031591,0.031587,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013753,0.013748,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013521,0.013518,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013514,0.013511,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013456,0.013454,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.033146,0.033144,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013509,0.013505,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013283,0.013281,24,17.78462792007785,17.78463,1.1695054386596019e-7
main_cg,control1,21,15,"OPTIMAL",0.013373,0.013372,24,17.78462792007785,17.78463,1.1695054386596019e-7
