label,problem,m,n,status,time_s,solve_time_s,iterations,objective,optimal,rel_gap
nlpmodel,truss1,6,13,"OPTIMAL",0.0019421,0.001929,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,truss1,6,13,"OPTIMAL",0.0019932,0.001981,11,-8.999996330786088,-8.999996,3.675402614605562e-8
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0046951,0.0045972,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0048745,0.0047791,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0038346,0.0038018,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0038435,0.0038211,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.003788,0.003767,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037912,0.0037699,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037955,0.0037761,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037475,0.0037279,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037552,0.003737,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037524,0.0037341,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0038208,0.0038028,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037687,0.0037491,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037375,0.0037191,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037491,0.0037308,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037692,0.0037501,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037488,0.0037298,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.003693,0.003674,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037665,0.0037491,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037074,0.0036879,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0038127,0.003794,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037596,0.0037401,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037746,0.003756,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037907,0.0037701,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037943,0.0037739,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037802,0.0037611,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037429,0.0037251,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037349,0.0037169,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037272,0.0037081,23,2.0326584879025704,2.0326,2.8774920087798274e-5
nlpmodel,hinf1,13,14,"DUAL_INFEASIBLE",0.0037558,0.0037382,23,2.0326584879025704,2.0326,2.8774920087798274e-5
